Control Number,Confidence,Concentration,Responsiveness,Initiative,Excitability,Hearing Sensitivity,Body Sensitivity,CR,IP,PP,Total Score,CR.1,MP,PP.1,IP.1,HG,H1,H2,ACT,Total Score.1,BehElim,X_axis,Y_axis,Z_axis
06-0504,5.02250181403321,3.998598701765544,5.000662127635329,5.000620260998021,5.001352021954327,4.99334349567202,4.99899523436957,2.9911982757198303,2.0125389257882804,3.046397848440731,33.98031279003092,5.013290194026255,4.0098631485686775,4.9577380413664125,3.9960310875619616,4.008138179796407,4.036542927665114,4.027405971212475,4.00435186928349,33.97255928177446,0,-6.104036770683888,4.355281430819977,-38.579884091797496
06-0503,5.0204862756562845,3.9971089699643443,4.9916720357574516,5.007039863539561,5.012251291048153,4.999974777018378,4.996801274181373,3.02329939729431,1.9927438044680457,3.0064354999215666,33.99244596378752,4.009289460513731,4.002380320871514,3.9855904500457755,5.000437396051988,3.9489168766063023,3.9639697966392378,2.958431501258039,5.003186993488993,33.10048864243788,0,-131.71277782453424,-82.03857006609758,94.24899307010813
06-0502,3.98260624886232,3.9936319749706826,4.002841446662428,3.986764681576347,5.020169992900648,4.986785777116214,5.0020947224502565,3.01114124431059,2.0095571128090923,1.989718501823157,30.84379690853575,4.006720204636721,3.9744275160183795,4.018780420079556,4.972970651380091,3.968376050873689,2.9801705867063046,4.003215229414043,5.008657031379044,33.07495349587858,0,-175.30218368551994,15.213814228023526,142.1483433758487
06-0501,5.017996925690908,3.0152991045867914,4.012477441868898,4.988945482048669,4.997570375448486,4.989407218628979,5.000790905753385,3.0026793506926164,1.0197837513980312,2.973729414245283,31.903393579228524,4.986041412700268,2.992579636114989,5.000406844056086,3.000758703350321,4.017313027371601,4.9620138212372735,2.002737022505679,5.003693740514345,32.064700899153834,0,174.82422929029818,62.276475808016144,151.6147147576908
06-0500,4.006006727909674,3.984403063279645,5.0232543114451635,3.9972641636643114,5.002845424420004,5.001150830786548,4.996931880556182,3.0065819443114434,0.991407424041759,0.972663770559469,32.0347302742686,4.986060848507469,3.99023007684473,5.021136673466212,4.983531251505735,5.008243090791294,4.956283295191857,4.989353583090604,4.991477712915733,39.06565728125826,0,104.54780054565684,-26.07600129805413,41.3412458925207
06-0468,4.9959351227900335,4.505041926525834,4.005327925936329,3.9791730645874366,4.99585734367528,4.998915822664539,5.0028904713996205,3.0022889338230487,2.054682419256758,2.000175607496088,32.46667418068609,5.002281733564899,2.9974523804314654,4.005022606042418,2.979766200226905,2.9790708050018693,4.029825535766257,1.0303287920882567,4.987540098714768,28.04066729163364,0,170.1290143032273,2.664656664125595,12.096061796556397
06-0467,4.98527672037442,2.9943921939688503,3.98484538238608,3.999176307099279,4.988847466676376,5.001615387869084,5.005754969680113,2.9952711944116435,2.024085551517384,1.0087296771947951,30.92048413500672,2.9940100699763414,3.9919241376252144,3.981305966535288,5.01823793172078,3.9863474663919547,0.975748945936906,1.979656488612591,4.99082545896187,28.053025801192522,0,163.9747537525654,3.328757267280921,8.430615669876032
06-0466,4.987149904692182,2.988875324018252,5.0009465105634066,4.992834358367064,4.986921074418252,4.999617504115568,4.995179529496882,3.006401411191444,1.0046226299823384,0.9772471622589044,33.093031655768314,4.979763223570688,3.986297265875206,4.035901424196168,5.010805290146371,2.9982072609227126,4.955228067377886,4.020395566119056,5.002819856904098,35.06082230802813,0,147.46348372257705,3.0380618685482412,10.8204870757917
06-0465,5.036629028781204,3.0377468486423416,3.0309115614638262,3.9913357784571586,4.01157174005474,5.021390152915148,5.015593678891312,1.996881628622015,0.9969156849137104,1.003557155965808,28.949723041056494,3.995095653301581,3.0248896607964784,3.986718987608732,2.008161001530791,0.9586902650670069,2.953373453597213,3.979265026182191,4.997264611706503,25.978537313222542,0,130.38673592529832,2.1933784101227847,12.689102323439924
06-0464,4.000012201603892,4.00611678132371,5.022929870682646,3.0059078119558675,5.002863286000424,5.001076223926887,4.990596424773435,2.0248642040673293,0.9905780611190338,0.9789497037932903,30.906713610305562,4.006304452361056,3.999231799422005,2.985073647493594,4.996729860828863,5.046336272682253,4.034004758494316,3.037969833492809,5.002030841901968,32.94720857207686,0,46.29693314640247,3.131901035541614,10.718034414125816
06-0463,5.0139762383077136,3.0089516875140787,4.015462022613937,4.96644025361528,5.0253435347109,4.996780971832083,4.9947754468243755,2.991106716798669,2.028186248913041,0.9851861982825788,32.0029012681166,4.008117671427274,3.0081022927226595,4.016408669561467,4.991397153819003,4.980001274706741,3.988861355257443,4.01161211372267,4.997694101600323,33.95992189994544,0,-39.935797742352776,3.3671529445351953,12.370182747014685
06-0462,4.985867057632407,4.01660785004145,4.0135380998410515,4.995777241270262,4.013340838809811,5.0008587801170306,5.001435237437612,3.0065322035278306,3.0035714827059317,2.0101239132360784,31.941561512390173,4.988350752857721,3.9980061098931676,4.981755436968251,5.02202871346054,5.0006280584649225,4.998477283308108,4.95541001150475,4.991776600924368,38.974533726666984,0,-67.43635103893412,3.6933860083369323,9.12782371660023
06-0461,4.986064451433873,3.97925290166811,5.011900690750249,5.042715183672841,4.98996453430542,5.008661145530472,5.013783064348103,2.989950953945023,0.9755880028160385,0.9880191132117304,33.94147016187414,3.999357700405126,4.013851305697156,2.9741123422061215,5.001997375772627,5.034079904991651,3.0282907265179255,3.032549464871005,4.976805756771469,32.016569297062084,0,-60.907226079197,3.479235293009477,8.259651556018579
06-0460,5.019334480853303,4.025577777425236,5.019715463799425,4.979980020561107,5.011533199275798,4.999578570932123,4.996548882248108,1.9898169501377987,0.9709509658508556,2.02099436336966,33.99561823525378,4.005802058218653,1.998456422203354,2.984632886194097,2.9866864970064717,2.9962445704548055,1.0181477428430474,3.0160981284502038,4.989087826816229,24.062311060211037,0,-36.699420296489635,3.187986706856259,11.354222206531677
06-0429,2.975883806131803,2.9633773642696615,2.9922307566479462,3.0236952987643173,4.995813018709012,5.005814503302414,4.993462358917769,0.9770692579550719,1.0019077624802426,0.9906352061257481,26.953851533265052,3.982258662176097,4.016521485233355,5.0164181893420405,4.985265472053959,1.006568767756887,3.0059068629900243,3.002615188543866,5.015629418748986,30.006357576852015,0,-29.375719228685966,4.442616316352139,7.977352284773314
12-0492,3.99258035549394,3.988778504297372,3.9769440873261224,5.0010074621658,4.016700679611591,5.003363100912763,5.003369229253719,2.0052827294273796,2.0022810925562347,2.017779062823157,30.88046981537958,4.989194645299535,3.9512313853255976,4.042830326195685,5.004609039928996,3.980479164053575,1.0389918954764716,3.9816808211106895,5.008612530468077,32.07795312657856,0,108.7709864614786,-25.695028526411395,40.70841845436046
12-0491,4.000608051353622,3.9932996266737395,4.001174049920051,3.988885834379064,4.993325355250761,4.997533879954983,4.998475039515968,2.9931639282553766,1.9844420436609673,2.036300598249715,31.04005324082464,4.99981548631184,4.001693818998,4.000097801717142,4.994845292465672,3.9888153541545184,1.960520176192953,1.9755484519788304,4.993301616368404,31.001153897189432,0,172.75793138100454,2.8353690013796458,10.166161184961881
12-0490,5.0019901679020355,4.00849127401366,4.986089378273006,4.975656953249927,4.985556076312597,5.000941523292596,5.004080898906354,3.013909112911027,1.9743050239391007,2.9880502831175373,34.06209292432738,4.987281311983587,5.004436209004213,4.98550388049,5.015303666361283,4.9811275746947095,0.9905607458220335,4.014471342410148,4.995214728027489,35.17871535169634,0,164.10408094973016,3.1915448010044836,11.85879937132331
12-0489,3.996799700272594,4.003192577161989,4.982049504441481,4.002574721603354,3.989078732337344,5.013577556407608,4.99956580864941,2.0053060992207086,1.9666928844472078,2.0395186809593304,30.982030644287157,4.9954125829235245,4.00517604640167,4.024714522850938,5.001068039334213,5.026103998069285,4.027840515261701,2.9558675858066388,4.995508007912093,35.006206392902314,0,143.55442457107384,3.7358939722304116,13.266371684556901
12-0488,5.007073084495763,3.997565045934059,4.987744926036725,5.026790093616965,4.989779914759335,5.002064146360256,4.994741856355576,2.0019029845396514,0.9871166840817467,2.0002161180464144,34.04447029143808,4.034912755842383,2.981584981452994,0.9876831248265849,4.982217211309547,2.986387731198983,3.0566070663551597,2.9806262157805152,5.009752600609526,26.995827835896968,0,129.59848446480322,3.001578398463936,11.385747159277585
12-0487,4.012380956026773,3.99982487768791,5.042286008437736,4.992825771446172,4.988468041624934,4.991627011750015,5.014408783647438,2.9818912899123786,2.993845367162515,2.9898629624094335,32.973546839390956,4.978915891114046,3.987721032669098,4.991109141163527,4.02756374548741,4.984841099983102,4.059987301504994,4.019980710895767,5.008131037750613,35.94533352455324,0,41.692840351912395,3.7087292918459798,10.0334965411542
12-0486,2.013127573913581,2.9857240365705104,3.0023160725767046,2.99850765896025,2.992141290173317,4.99728681540601,4.981876788945705,1.0075093157044344,1.0117370662739122,0.9952558726439972,23.863042473127006,5.019929103475974,3.982273161050413,4.008339286923033,4.984883962685002,4.982430424795036,2.9632972838551397,2.959724153968086,5.008620215309208,34.09294524177654,0,-41.83840836734503,3.7174320956021667,10.268403174434667
12-0475,3.9823842213856833,3.97814526407352,5.006157627682755,5.0186239050264785,5.011757589099895,4.982046460526076,5.011165947743017,1.9914990264990635,0.9977886644665273,0.9935346945297261,33.06428004344867,5.004779453173854,2.0082760836863796,2.022842737764148,2.9818999181917807,3.007802017765461,2.0022840796890438,2.96102404080701,4.9909395284540485,25.08661643658622,0,-64.16329963602567,2.878063208821247,11.754763499213723
12-0474,4.994922302740941,5.010604712877017,4.979202287702687,5.006283183291697,5.024649644215748,5.0011667476950326,5.005724937814461,2.9816044784798796,3.018052338657707,2.022464014399563,34.99288765103112,4.982877577469294,3.015364452335335,3.0014116756484297,3.9987571959272246,4.0118614781636,1.0151098386569188,3.0149269476214378,5.015972944608217,28.130459712240047,0,-59.74775851135382,2.999097511233831,9.967280984252717
12-0473,4.021349763397519,4.010125858855256,3.9686297363069603,3.9710186464786594,4.981743935841332,5.011141631180711,4.995426308188777,3.0055271538929302,1.0102660589012809,2.02111864960341,31.010827611568132,5.009492587478097,2.9720690274909396,2.992899240492148,5.0068989931604015,4.959247854684775,0.9949826557137083,2.9923730190010778,4.997400418143906,30.10719855935661,0,-36.618180754164854,4.6580129195222915,11.071735211904835
12-0472,5.015986859307756,5.023128477765792,3.9860643492011296,5.0018227625193985,5.017340969016492,4.988609193455598,5.011486045464932,2.9838453909420277,1.0087078139844023,1.0209284422683653,33.99237557767344,5.000600114538531,2.003486087426196,3.0464678593395953,4.986678874949264,4.001383584488693,5.0213245899285095,4.047668028620568,4.007492621948101,32.00376148444737,0,-29.38789606199373,3.4206219902121235,11.416922393381626
12-0471,4.975467747280725,2.9884683132078176,4.024469967375515,4.027874635683181,4.9934437991085545,5.001271484477451,4.991587260127503,2.9731530635442653,3.0166146055923373,2.9791766070270804,30.986979716580485,5.016861096828975,2.9853093994353435,4.986573981601603,5.010301771561951,4.006149741825391,4.069327285395117,0.9912617482817185,4.002613525406461,30.903768654899004,0,-25.636280775796347,1.5063840390612266,10.709893553467879
12-0470,5.006280754910405,4.010112854572714,5.005687480780398,4.99931907264723,5.004774481932873,5.008367984788804,5.006184086740696,3.0166532805415667,2.9764723868649203,2.0030336194882286,34.01018595111204,5.009239444980011,2.0296929592882234,2.9887951719403127,4.992690678584558,1.0286621994906482,0.9723883921587778,0.9555884862682728,3.984699965231423,22.015452645988674,0,-31.66200380863879,2.8155897091665363,8.185202916618175
12-0469,2.964650189281242,3.9958588021126054,4.010184708192288,3.9494668331374916,3.977297824325892,5.009265614759623,4.987224364663666,2.992801033603249,2.9909017182364326,0.9751657895613304,29.011560686098072,5.002746314469186,2.0095594017858485,2.9922265509628256,5.036216379938051,3.975036843609544,0.9615030359454607,3.0324489516290662,3.995393374700989,27.08580466128996,0,-21.151951470011255,3.7584595301771966,11.743032229889792
12-0468,2.0008387012067823,2.017377072874146,2.012566223307739,3.0071558667115994,3.0071920705930806,3.0108676792026725,4.99297080340691,2.977603363374229,3.040744049499423,3.016203088300991,19.090604319018848,4.99571325964362,1.9940200934957906,3.0110327954231875,5.004939167655485,3.977128489725839,1.0195443734471479,3.9619275540962975,3.9996398811248617,27.99404115104826,0,13.220881339546066,3.299927670748031,12.171923419512964
12-0467,4.03391206580316,3.014917341284676,3.9899385729034242,3.9963419036868837,4.97247827369981,4.984135361220117,4.992955567980961,2.9876417503128914,1.9676576409051665,0.9922493436719033,30.0314184724315,5.016351632719914,1.99770790931839,1.9906491847928542,4.98393016806546,4.013086461507227,0.9857458218628273,0.9710826334631523,3.9926255474782244,23.9648636890345,0,50.2873346625019,3.3344887511389123,9.885958314162048
12-0450,3.9830616719972927,3.00308297206382,4.023615336403106,2.9662847748993206,4.004308573142953,5.004287718868441,4.99539522326855,2.9907427680403407,1.9949474471094784,3.0080619439437557,28.084366446599038,4.994515874057238,3.02203823022139,4.0163599717646825,4.989579401192217,3.99875361141874,2.0207424187699377,1.990385206888275,4.986756868430061,29.975010984307133,0,51.192069791011576,3.834573238554395,11.81490775873741
12-0449,2.985091100345754,2.9950439611510222,2.9892331881232295,2.969047590809884,4.003530687052377,3.9872152020135876,4.000071042399849,3.01469017957084,2.008078665490498,1.9919576011337568,24.1080657937057,4.980413258482663,4.000971784784094,2.9989630614657288,5.007304237639752,4.028124569163539,2.005961292373981,4.004656417996798,4.995891387549053,32.10468340369725,0,38.117595196719165,2.770947885077685,10.547348502587292
12-0448,4.013652797208321,3.0140264925365683,4.02392613376612,4.017973898221461,5.002621466780275,2.991522469557756,4.994933187244351,2.978649962972081,0.9681545971428667,0.9718620496144413,27.884452205272737,4.9734792138940875,2.969609583273087,4.99361300895005,4.987971028916517,4.022465063637882,3.994284049834244,5.0109066539309755,5.011696062096405,35.97121558384468,0,38.73577330784714,3.441107362811924,8.631059919693943
12-0447,2.972430974907175,3.009442707476476,3.0075254850189106,2.9865001779352354,2.989913792956616,5.006972718494803,4.987507980331923,2.9828104312191592,0.9872295081326663,2.0141847858740602,25.09154684430231,4.982709977595486,4.025780804598931,3.9887499323458173,4.998870336142925,4.005697860374587,4.978812266453031,5.027506448064813,5.004936203208154,37.05645488375724,0,21.842656412949097,3.205585840752156,10.453745573563197
